# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
LAKE POWELL,AZ,36.93808333,-111.4836667,US/Mountain,,,,0,,,,reservoir,,UC,lakepowell,3700
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-16 00:00:00,20038300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-15 00:00:00,20052300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-14 00:00:00,20070400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-13 00:00:00,20081600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-12 00:00:00,20096900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-11 00:00:00,20113700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-10 00:00:00,20126300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-09 00:00:00,20136000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-08 00:00:00,20148600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-07 00:00:00,20162600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-06 00:00:00,20187800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-05 00:00:00,20208900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-04 00:00:00,20222900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-03 00:00:00,20234100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-02 00:00:00,20242500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-07-01 00:00:00,20259400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-30 00:00:00,20259400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-29 00:00:00,20253800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-28 00:00:00,20253800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-27 00:00:00,20256600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-26 00:00:00,20258000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-25 00:00:00,20249600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-24 00:00:00,20252400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-23 00:00:00,20253800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-22 00:00:00,20241100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-21 00:00:00,20246800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-20 00:00:00,20241100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-19 00:00:00,20236900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-18 00:00:00,20227100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-17 00:00:00,20220100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-16 00:00:00,20203300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-15 00:00:00,20190600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-14 00:00:00,20173800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-13 00:00:00,20158400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-12 00:00:00,20165400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-11 00:00:00,20129100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-10 00:00:00,20106700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-09 00:00:00,20084400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-08 00:00:00,20060600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-07 00:00:00,20036900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-06 00:00:00,20009100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-05 00:00:00,19974300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-04 00:00:00,19939600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-03 00:00:00,19911800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-02 00:00:00,19870300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-06-01 00:00:00,19838500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-31 00:00:00,19797000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-30 00:00:00,19757000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-29 00:00:00,19712900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-28 00:00:00,19659300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-27 00:00:00,19619500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-26 00:00:00,19571600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-25 00:00:00,19529200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-24 00:00:00,19481400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-23 00:00:00,19429700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-22 00:00:00,19378000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-21 00:00:00,19323800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-20 00:00:00,19265600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-19 00:00:00,19211500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-18 00:00:00,19165700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-17 00:00:00,19114600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-16 00:00:00,19078400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-15 00:00:00,19036800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-14 00:00:00,19015400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-13 00:00:00,19006000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-12 00:00:00,18986000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-11 00:00:00,18975300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-10 00:00:00,18960600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-09 00:00:00,18948600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-08 00:00:00,18933900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-07 00:00:00,18920600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-06 00:00:00,18905900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-05 00:00:00,18875300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-04 00:00:00,18858000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-03 00:00:00,18847400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-02 00:00:00,18835400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-05-01 00:00:00,18831400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-30 00:00:00,18820800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-29 00:00:00,18816800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-28 00:00:00,18811500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-27 00:00:00,18812800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-26 00:00:00,18807500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-25 00:00:00,18808900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-24 00:00:00,18807500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-23 00:00:00,18808900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-22 00:00:00,18811500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-21 00:00:00,18807500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-20 00:00:00,18808900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-19 00:00:00,18819500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-18 00:00:00,18822100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-17 00:00:00,18830100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-16 00:00:00,18834100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-15 00:00:00,18835400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-14 00:00:00,18830100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-13 00:00:00,18831400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-12 00:00:00,18834100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-11 00:00:00,18839400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-10 00:00:00,18838100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-09 00:00:00,18836800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-08 00:00:00,18846000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-07 00:00:00,18847400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-06 00:00:00,18850000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-05 00:00:00,18852700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-04 00:00:00,18858000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-03 00:00:00,18859300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-02 00:00:00,18868700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-04-01 00:00:00,18866000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-31 00:00:00,18864700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-30 00:00:00,18866000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-29 00:00:00,18867300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-28 00:00:00,18868700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-27 00:00:00,18867300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-26 00:00:00,18874000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-25 00:00:00,18872600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-24 00:00:00,18879300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-23 00:00:00,18885900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-22 00:00:00,18889900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-21 00:00:00,18896600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-20 00:00:00,18904600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-19 00:00:00,18916600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-18 00:00:00,18931300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-17 00:00:00,18931300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-16 00:00:00,18931300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-15 00:00:00,18941900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-14 00:00:00,18949900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-13 00:00:00,18957900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-12 00:00:00,18961900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-11 00:00:00,18964600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-10 00:00:00,18970000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-09 00:00:00,18970000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-08 00:00:00,18979300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-07 00:00:00,18987300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-06 00:00:00,18992700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-05 00:00:00,19000700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-04 00:00:00,19008700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-03 00:00:00,19012700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-02 00:00:00,19015400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-03-01 00:00:00,19019400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-28 00:00:00,19023400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-27 00:00:00,19031500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-26 00:00:00,19039500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-25 00:00:00,19048900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-24 00:00:00,19050200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-23 00:00:00,19060900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-22 00:00:00,19070300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-21 00:00:00,19082400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-20 00:00:00,19089100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-19 00:00:00,19105200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-18 00:00:00,19116000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-17 00:00:00,19130800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-16 00:00:00,19137500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-15 00:00:00,19148200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-14 00:00:00,19161700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-13 00:00:00,19172500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-12 00:00:00,19187300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-11 00:00:00,19198100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-10 00:00:00,19208800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-09 00:00:00,19218300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-08 00:00:00,19226400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-07 00:00:00,19239900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-06 00:00:00,19258800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-05 00:00:00,19269600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-04 00:00:00,19283100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-03 00:00:00,19288600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-02 00:00:00,19303500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-02-01 00:00:00,19318300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-31 00:00:00,19327800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-30 00:00:00,19345400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-29 00:00:00,19363100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-28 00:00:00,19378000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-27 00:00:00,19391600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-26 00:00:00,19406600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-25 00:00:00,19418800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-24 00:00:00,19439200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-23 00:00:00,19454200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-22 00:00:00,19471900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-21 00:00:00,19492300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-20 00:00:00,19501900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-19 00:00:00,19519600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-18 00:00:00,19538800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-17 00:00:00,19555200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-16 00:00:00,19574300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-15 00:00:00,19589400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-14 00:00:00,19605800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-13 00:00:00,19615400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-12 00:00:00,19629100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-11 00:00:00,19642900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-10 00:00:00,19660700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-09 00:00:00,19682700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-08 00:00:00,19700600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-07 00:00:00,19719800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-06 00:00:00,19733600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-05 00:00:00,19746000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-04 00:00:00,19762500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-03 00:00:00,19779100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-02 00:00:00,19798400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2001-01-01 00:00:00,19812200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-31 00:00:00,19823200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-30 00:00:00,19839800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-29 00:00:00,19853700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-28 00:00:00,19870300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-27 00:00:00,19882800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-26 00:00:00,19899400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-25 00:00:00,19920200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-24 00:00:00,19943800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-23 00:00:00,19950700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-22 00:00:00,19964600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-21 00:00:00,19981300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-20 00:00:00,20004900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-19 00:00:00,20016100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-18 00:00:00,20030000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-17 00:00:00,20042500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-16 00:00:00,20062000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-15 00:00:00,20081600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-14 00:00:00,20085800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-13 00:00:00,20105300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-12 00:00:00,20122100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-11 00:00:00,20144400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-10 00:00:00,20151400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-09 00:00:00,20169600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-08 00:00:00,20183600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-07 00:00:00,20199100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-06 00:00:00,20213100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-05 00:00:00,20228500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-04 00:00:00,20243900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-03 00:00:00,20260800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-02 00:00:00,20276300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-12-01 00:00:00,20290300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-30 00:00:00,20301600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-29 00:00:00,20322700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-28 00:00:00,20332600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-27 00:00:00,20349500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-26 00:00:00,20360800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-25 00:00:00,20376300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-24 00:00:00,20393200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-23 00:00:00,20411600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-22 00:00:00,20427100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-21 00:00:00,20445500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-20 00:00:00,20461100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-19 00:00:00,20478100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-18 00:00:00,20489400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-17 00:00:00,20509200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-16 00:00:00,20522000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-15 00:00:00,20537600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-14 00:00:00,20551800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-13 00:00:00,20571700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-12 00:00:00,20585900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-11 00:00:00,20604400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-10 00:00:00,20620100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-09 00:00:00,20630000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-08 00:00:00,20644300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-07 00:00:00,20664200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-06 00:00:00,20682800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-05 00:00:00,20697100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-04 00:00:00,20707100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-03 00:00:00,20721400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-02 00:00:00,20734200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-11-01 00:00:00,20745600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-31 00:00:00,20752800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-30 00:00:00,20760000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-29 00:00:00,20758500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-28 00:00:00,20767100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-27 00:00:00,20778600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-26 00:00:00,20774300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-25 00:00:00,20778600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-24 00:00:00,20777100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-23 00:00:00,20767100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-22 00:00:00,20774300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-21 00:00:00,20770000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2000-10-20 00:00:00,20764300,Acre feet
